station-num,station-region,typhoon,date,wind-avg-speed,wind-avg-strength,wind-moment-speed,wind-moment-strength,daily-rain,type
17,馬祖,珍珠,2006/5/18,11.6,6,23.7,9,91.5,2
17,馬祖,珍珠,2006/5/17,10.1,5,22.5,9,24.1,4
18,蘭嶼,天鵝,2015/8/23,21.5,9,32.1,11,9.4,1
18,蘭嶼,天鵝,2015/8/22,23.1,9,41.8,14,204.3,3
18,蘭嶼,天鵝,2015/8/21,19.4,8,33.2,12,68.6,3
18,蘭嶼,蘇迪勒,2015/8/9,18.6,8,26,10,0,1
18,蘭嶼,蘇迪勒,2015/8/8,33.8,12,52.6,16,2.3,3
18,蘭嶼,蘇迪勒,2015/8/7,21.4,9,33.2,12,32.5,3
18,蘭嶼,昌鴻,2015/7/11,22.8,9,34.6,12,0,1
18,蘭嶼,昌鴻,2015/7/10,24,9,33.8,12,0,3
18,蘭嶼,蓮花,2015/7/9,4.6,3,11.3,6,1.6,4
18,蘭嶼,蓮花,2015/7/8,13.3,6,21.1,9,48,4
18,蘭嶼,蓮花,2015/7/7,10.3,5,15,7,11.8,4
18,蘭嶼,紅霞,2015/5/11,32.4,11,49.3,15,36.5,3
18,蘭嶼,鳳凰,2014/9/22,17.6,8,24.9,10,0,1
18,蘭嶼,鳳凰,2014/9/21,37.4,13,58.9,17,82,3
18,蘭嶼,鳳凰,2014/9/20,13,6,19,8,11.5,2
18,蘭嶼,麥德姆,2014/7/23,22.5,9,33,12,69.5,3
18,蘭嶼,麥德姆,2014/7/22,33.5,12,60.7,17,298.5,3
18,蘭嶼,哈吉貝,2014/6/15,13.1,6,19.4,8,82.5,4
18,蘭嶼,菲特,2013/10/7,12.4,6,17.9,8,2.8,4
18,蘭嶼,菲特,2013/10/6,18.4,8,23.8,9,0,1
18,蘭嶼,菲特,2013/10/5,16.6,7,26.7,10,1,1
18,蘭嶼,天兔,2013/9/22,14,7,21.1,9,1.5,3
18,蘭嶼,天兔,2013/9/21,34.1,12,50,15,103.6,3
18,蘭嶼,天兔,2013/9/20,39.9,13,65.3,17+,13.4,3
18,蘭嶼,康芮,2013/8/29,25,10,38,13,23,3
18,蘭嶼,康芮,2013/8/28,22.9,9,31.3,11,67,3
18,蘭嶼,潭美,2013/8/22,20.1,8,29.7,11,2.4,1
18,蘭嶼,潭美,2013/8/21,24.8,10,38.1,13,2.5,1
18,蘭嶼,西馬隆,2013/7/18,13.6,6,18.5,8,138.5,4
18,蘭嶼,蘇力,2013/7/13,29.1,11,44.8,14,0,3
18,蘭嶼,蘇力,2013/7/12,27,10,38.9,13,1,1
18,蘭嶼,杰拉華,2012/9/28,20.6,8,44.4,14,35.3,1
18,蘭嶼,天秤,2012/8/28,41.5,14,68.1,17+,56.3,3
18,蘭嶼,天秤,2012/8/27,16.9,7,29.6,11,4.5,1
18,蘭嶼,天秤,2012/8/25,12,6,18.1,8,16,4
18,蘭嶼,天秤,2012/8/24,36.5,12,56.1,17,84.5,3
18,蘭嶼,天秤,2012/8/23,29.1,11,48.8,15,100.5,3
18,蘭嶼,天秤,2012/8/22,12.7,6,25.1,10,0,1
18,蘭嶼,啟德,2012/8/15,12.3,6,17.8,8,22.5,4
18,蘭嶼,海葵,2012/8/7,21.6,9,31.1,11,0,1
18,蘭嶼,蘇拉,2012/8/3,18,8,26.1,10,0,1
18,蘭嶼,蘇拉,2012/8/2,29.5,11,49.6,15,0,3
18,蘭嶼,蘇拉,2012/8/1,17.7,8,34.7,12,54,1
18,蘭嶼,蘇拉,2012/7/31,24.3,9,41.1,13,91.5,1
18,蘭嶼,杜蘇芮,2012/6/29,9.9,5,15.9,7,20,4
18,蘭嶼,泰利,2012/6/21,17.6,8,26.7,10,35,1
18,蘭嶼,泰利,2012/6/20,22.6,9,34.7,12,13.6,3
18,蘭嶼,南瑪都,2011/8/31,17,7,25.5,10,42.7,1
18,蘭嶼,南瑪都,2011/8/30,20.8,9,33.4,12,75.8,1
18,蘭嶼,南瑪都,2011/8/29,27.4,10,41.9,14,78.7,3
18,蘭嶼,南瑪都,2011/8/28,30,11,41.8,14,96.6,3
18,蘭嶼,梅花,2011/8/6,22.2,9,31.3,11,0,1
18,蘭嶼,梅花,2011/8/5,11.5,6,18.8,8,0,4
18,蘭嶼,米雷,2011/6/25,22.6,9,33.3,12,0,1
18,蘭嶼,米雷,2011/6/24,22.8,9,30.9,11,2,1
18,蘭嶼,桑達,2011/5/28,38.7,13,57.3,17,4,1
18,蘭嶼,艾利,2011/5/10,15.6,7,21.8,9,4.6,1
18,蘭嶼,梅姬,2010/10/23,12.7,6,18.2,8,0.5,2
18,蘭嶼,梅姬,2010/10/22,16,7,22.4,9,72,3
18,蘭嶼,凡那比,2010/9/20,17.5,8,27.4,10,7,3
18,蘭嶼,凡那比,2010/9/19,33.8,12,48.7,15,52.5,3
18,蘭嶼,凡那比,2010/9/18,17.1,7,23.2,9,0,3
18,蘭嶼,莫蘭蒂,2010/9/10,16.1,7,24.1,9,0.5,1
18,蘭嶼,萊羅克,2010/9/2,10,5,14.6,7,21,4
18,蘭嶼,萊羅克,2010/9/1,20.3,8,28.9,11,110.5,3
18,蘭嶼,南修,2010/8/31,15.7,7,21.2,9,6,1
18,蘭嶼,芭瑪,2009/10/6,26.9,10,36.3,12,150,1
18,蘭嶼,芭瑪,2009/10/5,11.6,6,16.2,7,0,4
18,蘭嶼,芭瑪,2009/10/4,27.5,10,42.4,14,80.1,1
18,蘭嶼,莫拉克,2009/8/10,21,9,36,12,5,1
18,蘭嶼,莫拉克,2009/8/9,25,10,39.5,13,7.6,3
18,蘭嶼,莫拉克,2009/8/8,38.6,13,72.5,17+,69.8,3
18,蘭嶼,莫拉克,2009/8/7,40.4,13,70,17+,63,3
18,蘭嶼,莫拉克,2009/8/6,21.3,9,36.2,12,1,1
18,蘭嶼,莫拉菲,2009/7/18,14.6,7,28.4,10,0,1
18,蘭嶼,蓮花,2009/6/22,17.9,8,24.6,10,0,1
18,蘭嶼,蓮花,2009/6/21,18.6,8,28.9,11,5.5,1
18,蘭嶼,薔密,2008/9/29,20.8,9,30,11,55.8,3
18,蘭嶼,薔密,2008/9/28,30.3,11,45,14,226.4,3
18,蘭嶼,薔密,2008/9/27,33.8,12,49.8,15,6,1
18,蘭嶼,哈格比,2008/9/23,17.2,8,24.3,9,10.5,1
18,蘭嶼,哈格比,2008/9/22,26.4,10,35.7,12,31.6,1
18,蘭嶼,辛樂克,2008/9/16,17.5,8,24.3,9,0,1
18,蘭嶼,辛樂克,2008/9/15,19.8,8,27.4,10,0.6,1
18,蘭嶼,辛樂克,2008/9/14,34.1,12,46.2,15,0,3
18,蘭嶼,辛樂克,2008/9/13,36.4,12,52.8,16,0,1
18,蘭嶼,辛樂克,2008/9/12,17.9,8,32.9,12,5.1,1
18,蘭嶼,如麗,2008/8/21,16.8,7,24.1,9,0,1
18,蘭嶼,如麗,2008/8/20,14.4,7,19.9,8,2.5,1
18,蘭嶼,鳳凰,2008/7/29,21.1,9,32,11,6.5,1
18,蘭嶼,鳳凰,2008/7/28,32.7,12,46.5,15,37.1,3
18,蘭嶼,鳳凰,2008/7/27,24.1,9,43.5,14,7.5,3
18,蘭嶼,卡玫基,2008/7/18,21.7,9,30.2,11,37.8,1
18,蘭嶼,卡玫基,2008/7/17,25.9,10,36.8,12,39.9,1
18,蘭嶼,米塔,2007/11/27,46.4,15,64.9,17+,92,1
18,蘭嶼,柯羅莎,2007/10/7,23.2,9,34.4,12,0,1
18,蘭嶼,柯羅莎,2007/10/6,35.5,12,53.8,16,23.5,3
18,蘭嶼,柯羅莎,2007/10/5,25.8,10,47.8,15,48.9,1
18,蘭嶼,韋帕,2007/9/19,16.4,7,22.9,9,0,1
18,蘭嶼,韋帕,2007/9/18,28.9,11,42,14,0,1
18,蘭嶼,聖帕,2007/8/19,21.7,9,29.8,11,3.4,1
18,蘭嶼,聖帕,2007/8/18,39.4,13,58.5,17,117,3
18,蘭嶼,聖帕,2007/8/17,31.4,11,60.7,17,157.5,3
18,蘭嶼,梧提,2007/8/9,18.6,8,25.7,10,27,3
18,蘭嶼,帕布,2007/8/8,20.3,8,29.6,11,128,3
18,蘭嶼,帕布,2007/8/7,41.7,14,69.4,17+,143,1
18,蘭嶼,珊珊,2006/9/16,22.7,9,33.3,12,2.5,1
18,蘭嶼,珊珊,2006/9/15,22,9,32,11,1,1
18,蘭嶼,桑美,2006/8/10,9.2,5,12.9,6,2,4
18,蘭嶼,寶發,2006/8/9,19.9,8,25.5,10,54.5,1
18,蘭嶼,寶發,2006/8/8,17.5,8,23.8,9,15.5,1
18,蘭嶼,凱米,2006/7/26,16.9,7,21.5,9,31.5,1
18,蘭嶼,凱米,2006/7/25,29.8,11,43.2,14,42,3
18,蘭嶼,凱米,2006/7/24,30.6,11,42.3,14,124.5,3
18,蘭嶼,碧利斯,2006/7/15,20.4,8,29.9,11,13,1
18,蘭嶼,碧利斯,2006/7/14,29.7,11,47.7,15,66.5,3
18,蘭嶼,碧利斯,2006/7/13,31,11,44.5,14,2,3
18,蘭嶼,艾維尼,2006/7/9,24,9,33.5,12,5.5,1
18,蘭嶼,艾維尼,2006/7/8,24.2,9,34.3,12,0,1
18,蘭嶼,珍珠,2006/5/18,22.3,9,34.6,12,3,1
18,蘭嶼,珍珠,2006/5/17,12.4,6,19.4,8,0,4
